ID;tadir_object;tadir_obj_name;object_type;object_key;software_component;application_component;state;successor_classification;successor_concept_name_s;tadir_object_s;tadir_obj_name_s;object_type_s;object_key_s
73ee37da-470e-11ee-be56-0242ac120002;TABL;CDHDR;TABL;CDHDR;SAP_BASIS;BC-SRV-ASF-CHD;NOT_TO_BE_RELEASED;N;;CLAS;CL_CHDO_READ_TOOLS;CLAS;CL_CHDO_READ_TOOLS
73ee3938-470e-11ee-be56-0242ac120002;TABL;CDHDR;TABL;CDHDR;SAP_BASIS;BC-SRV-ASF-CHD;NOT_TO_BE_RELEASED;N;;CLAS;CL_CHDO_WRITE_TOOLS;CLAS;CL_CHDO_WRITE_TOOLS
73ee3a5a-470e-11ee-be56-0242ac120002;TABL;CDPOS;TABL;CDPOS;SAP_BASIS;BC-SRV-ASF-CHD;NOT_TO_BE_RELEASED;N;;CLAS;CL_CHDO_READ_TOOLS;CLAS;CL_CHDO_READ_TOOLS
73ee3b7c-470e-11ee-be56-0242ac120002;TABL;CDPOS;TABL;CDPOS;SAP_BASIS;BC-SRV-ASF-CHD;NOT_TO_BE_RELEASED;N;;CLAS;CL_CHDO_WRITE_TOOLS;CLAS;CL_CHDO_WRITE_TOOLS
73ee3e10-470e-11ee-be56-0242ac120002;TABL;CEPC;TABL;CEPC;SAPSCORE;EC-PCA;NOT_TO_BE_RELEASED;1;;DDLS;I_PROFITCENTER;CDS_STOB;I_PROFITCENTER
73ee3f1e-470e-11ee-be56-0242ac120002;TABL;CEPCT;TABL;CEPCT;SAPSCORE;EC-PCA;NOT_TO_BE_RELEASED;1;;DDLS;I_PROFITCENTERTEXT;CDS_STOB;I_PROFITCENTERTEXT
73ee43a6-470e-11ee-be56-0242ac120002;TABL;CRHD;TABL;CRHD;SAPSCORE;PP-BD-WKC;NOT_TO_BE_RELEASED;1;;DDLS;I_WORKCENTER;CDS_STOB;I_WORKCENTER
73ee4518-470e-11ee-be56-0242ac120002;TABL;CRTX;TABL;CRTX;SAPSCORE;PP-BD-WKC;NOT_TO_BE_RELEASED;1;;DDLS;I_WORKCENTERTEXT;CDS_STOB;I_WORKCENTERTEXT
73ee464e-470e-11ee-be56-0242ac120002;TABL;CSKA;TABL;CSKA;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_GLACCOUNT;CDS_STOB;I_GLACCOUNT
73ee475c-470e-11ee-be56-0242ac120002;TABL;CSKB;TABL;CSKB;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_GLACCOUNTINCOMPANYCODE;CDS_STOB;I_GLACCOUNTINCOMPANYCODE
73ee4888-470e-11ee-be56-0242ac120002;TABL;CSKS;TABL;CSKS;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_COSTCENTER;CDS_STOB;I_COSTCENTER
73ee4996-470e-11ee-be56-0242ac120002;TABL;CSKT;TABL;CSKT;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_COSTCENTERTEXT;CDS_STOB;I_COSTCENTERTEXT
73ee4dce-470e-11ee-be56-0242ac120002;TABL;CSKU;TABL;CSKU;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_GLACCOUNTTEXT;CDS_STOB;I_GLACCOUNTTEXT
73ee4efa-470e-11ee-be56-0242ac120002;TABL;CSLA;TABL;CSLA;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_COSTCENTERACTIVITYTYPE;CDS_STOB;I_COSTCENTERACTIVITYTYPE
73ee5012-470e-11ee-be56-0242ac120002;TABL;CSLT;TABL;CSLT;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_COSTCENTERACTIVITYTYPETEXT;CDS_STOB;I_COSTCENTERACTIVITYTYPETEXT
73ee5116-470e-11ee-be56-0242ac120002;TABL;DD07L;TABL;DD07L;SAP_BASIS;BC-DWB-DIC-AC;NOT_TO_BE_RELEASED;1;;DDLS;DDCDS_CUSTOMER_DOMAIN_VALUE;CDS_STOB;DDCDS_CUSTOMER_DOMAIN_VALUE
73ee5256-470e-11ee-be56-0242ac120002;TABL;DD07T;TABL;DD07T;SAP_BASIS;BC-DWB-DIC-AC;NOT_TO_BE_RELEASED;1;;DDLS;DDCDS_CUSTOMER_DOMAIN_VALUE_T;CDS_STOB;DDCDS_CUSTOMER_DOMAIN_VALUE_T
73ee5404-470e-11ee-be56-0242ac120002;TABL;DFKKKO;TABL;DFKKKO;SAPSCORE;FI-CA;NOT_TO_BE_RELEASED;1;;DDLS;I_CADOCUMENTHEADER;CDS_STOB;I_CADOCUMENTHEADER
73ee554e-470e-11ee-be56-0242ac120002;TABL;DFKKOP;TABL;DFKKOP;SAPSCORE;FI-CA;NOT_TO_BE_RELEASED;1;;DDLS;I_CADOCUMENTBPITEMPHYSICAL;CDS_STOB;I_CADOCUMENTBPITEMPHYSICAL
73ee56c0-470e-11ee-be56-0242ac120002;TABL;DFKKOPK;TABL;DFKKOPK;SAPSCORE;FI-CA;NOT_TO_BE_RELEASED;1;;DDLS;I_CADOCUMENTGLITEM;CDS_STOB;I_CADOCUMENTGLITEM
73ee5b98-470e-11ee-be56-0242ac120002;TABL;EBAN;TABL;EBAN;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASEREQUISITIONITEMAPI01;CDS_STOB;I_PURCHASEREQUISITIONITEMAPI01
73ee5cc4-470e-11ee-be56-0242ac120002;TABL;EBKN;TABL;EBKN;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURREQNACCTASSGMTAPI01;CDS_STOB;I_PURREQNACCTASSGMTAPI01
73ee5dc8-470e-11ee-be56-0242ac120002;TABL;EINA;TABL;EINA;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASINGINFORECORDAPI01;CDS_STOB;I_PURCHASINGINFORECORDAPI01
73ee5ed6-470e-11ee-be56-0242ac120002;TABL;EINE;TABL;EINE;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASINGINFORECORDAPI01;CDS_STOB;I_PURCHASINGINFORECORDAPI01
73ee6048-470e-11ee-be56-0242ac120002;TABL;EKBE;TABL;EKBE;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASEORDERHISTORYAPI01;CDS_STOB;I_PURCHASEORDERHISTORYAPI01
73ee619c-470e-11ee-be56-0242ac120002;TABL;EKES;TABL;EKES;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_POSUPPLIERCONFIRMATIONAPI01;CDS_STOB;I_POSUPPLIERCONFIRMATIONAPI01
73ee64da-470e-11ee-be56-0242ac120002;TABL;EKET;TABL;EKET;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURORDSCHEDULELINEAPI01;CDS_STOB;I_PURORDSCHEDULELINEAPI01
73ee65e8-470e-11ee-be56-0242ac120002;TABL;EKKN;TABL;EKKN;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURORDACCOUNTASSIGNMENTAPI01;CDS_STOB;I_PURORDACCOUNTASSIGNMENTAPI01
73ee670a-470e-11ee-be56-0242ac120002;TABL;EKKO;TABL;EKKO;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASEORDERAPI01;CDS_STOB;I_PURCHASEORDERAPI01
73ee682c-470e-11ee-be56-0242ac120002;TABL;EKPA;TABL;EKPA;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASEORDERPARTNERAPI01;CDS_STOB;I_PURCHASEORDERPARTNERAPI01
73ee6962-470e-11ee-be56-0242ac120002;TABL;EKPO;TABL;EKPO;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASEORDERITEMAPI01;CDS_STOB;I_PURCHASEORDERITEMAPI01
73ee6a7a-470e-11ee-be56-0242ac120002;TABL;EORD;TABL;EORD;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_MPPURCHASINGSOURCEITEM;CDS_STOB;I_MPPURCHASINGSOURCEITEM
73ee6bc4-470e-11ee-be56-0242ac120002;TABL;EQUK;TABL;EQUK;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURGQUOTAARRGMTAPI01;CDS_STOB;I_PURGQUOTAARRGMTAPI01
73ee6d36-470e-11ee-be56-0242ac120002;TABL;EQUP;TABL;EQUP;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURGQUOTAARRGMTITEMAPI01;CDS_STOB;I_PURGQUOTAARRGMTITEMAPI01
73ee7024-470e-11ee-be56-0242ac120002;TABL;FKKVK;TABL;FKKVK;SAPSCORE;FI-CA-BF-CA;NOT_TO_BE_RELEASED;1;;DDLS;I_CONTRACTACCOUNTHEADER;CDS_STOB;I_CONTRACTACCOUNTHEADER
73ee7146-470e-11ee-be56-0242ac120002;TABL;FKKVKP;TABL;FKKVKP;SAPSCORE;FI-CA-BF-CA;NOT_TO_BE_RELEASED;1;;DDLS;I_CONTRACTACCOUNTPARTNER;CDS_STOB;I_CONTRACTACCOUNTPARTNER
73ee7268-470e-11ee-be56-0242ac120002;TABL;KBED;TABL;KBED;SAPSCORE;PP-CRP-SCH;NOT_TO_BE_RELEASED;1;;DDLS;I_CAPACITYREQUIREMENTITEM;CDS_STOB;I_CAPACITYREQUIREMENTITEM
73ee75ce-470e-11ee-be56-0242ac120002;TABL;KNA1;TABL;KNA1;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMER;CDS_STOB;I_CUSTOMER
73ee781c-470e-11ee-be56-0242ac120002;TABL;KNB1;TABL;KNB1;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERCOMPANY;CDS_STOB;I_CUSTOMERCOMPANY
73ee7be6-470e-11ee-be56-0242ac120002;TABL;KNB5;TABL;KNB5;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERDUNNING;CDS_STOB;I_CUSTOMERDUNNING
73ee7d3a-470e-11ee-be56-0242ac120002;TABL;KNBK;TABL;KNBK;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_BUSINESSPARTNERBANK;CDS_STOB;I_BUSINESSPARTNERBANK
73ee7e52-470e-11ee-be56-0242ac120002;TABL;KNVI;TABL;KNVI;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTSALESAREATAX;CDS_STOB;I_CUSTSALESAREATAX
73ee7f60-470e-11ee-be56-0242ac120002;TABL;KNVK;TABL;KNVK;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CONTACTPERSON;CDS_STOB;I_CONTACTPERSON
73ee8078-470e-11ee-be56-0242ac120002;TABL;KNVP;TABL;KNVP;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTSALESPARTNERFUNC;CDS_STOB;I_CUSTSALESPARTNERFUNC
73ee8172-470e-11ee-be56-0242ac120002;TABL;KNVV;TABL;KNVV;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERSALESAREA;CDS_STOB;I_CUSTOMERSALESAREA
73ee84d8-470e-11ee-be56-0242ac120002;TABL;KONH;TABL;KONH;SAPSCORE;SD-MD-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRCGCONDITIONRECORD;CDS_STOB;I_SLSPRCGCONDITIONRECORD
73ee85fa-470e-11ee-be56-0242ac120002;TABL;KONM;TABL;KONM;SAPSCORE;SD-MD-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRCGCNDNRECORDSCALE;CDS_STOB;I_SLSPRCGCNDNRECORDSCALE
73ee8712-470e-11ee-be56-0242ac120002;TABL;KONP;TABL;KONP;SAPSCORE;SD-MD-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRCGCONDITIONRECORD;CDS_STOB;I_SLSPRCGCONDITIONRECORD
73ee882a-470e-11ee-be56-0242ac120002;TABL;KONV;TABL;KONV;SAPSCORE;SD-BF-PR;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRCGCONDITIONRECORD;CDS_STOB;I_SLSPRCGCONDITIONRECORD
73ee8924-470e-11ee-be56-0242ac120002;TABL;LFA1;TABL;LFA1;SAPSCORE;LO-MD-BP-VM;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPPLIER;CDS_STOB;I_SUPPLIER
73ee8a32-470e-11ee-be56-0242ac120002;TABL;LFAS;TABL;LFAS;SAPSCORE;LO-MD-BP-VM;NOT_TO_BE_RELEASED;1;;DDLS;I_BUSINESSPARTNERTAXNUMBER;CDS_STOB;I_BUSINESSPARTNERTAXNUMBER
73ee8f8c-470e-11ee-be56-0242ac120002;TABL;LFB1;TABL;LFB1;SAPSCORE;LO-MD-BP-VM;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPPLIERCOMPANY;CDS_STOB;I_SUPPLIERCOMPANY
73ee9176-470e-11ee-be56-0242ac120002;TABL;LFBK;TABL;LFBK;SAPSCORE;LO-MD-BP-VM;NOT_TO_BE_RELEASED;1;;DDLS;I_BUSINESSPARTNERBANK;CDS_STOB;I_BUSINESSPARTNERBANK
73ee957c-470e-11ee-be56-0242ac120002;TABL;LFM1;TABL;LFM1;SAPSCORE;LO-MD-BP-VM;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPPLIERPURCHASINGORG;CDS_STOB;I_SUPPLIERPURCHASINGORG
73ee96da-470e-11ee-be56-0242ac120002;TABL;LIKP;TABL;LIKP;SAPSCORE;LE-SHP-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_DELIVERYDOCUMENT;CDS_STOB;I_DELIVERYDOCUMENT
73ee97e8-470e-11ee-be56-0242ac120002;TABL;LIPS;TABL;LIPS;SAPSCORE;LE-SHP-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_DELIVERYDOCUMENTITEM;CDS_STOB;I_DELIVERYDOCUMENTITEM
73ee98ec-470e-11ee-be56-0242ac120002;TABL;MARA;TABL;MARA;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCT;CDS_STOB;I_PRODUCT
73ee9a54-470e-11ee-be56-0242ac120002;TABL;MARA;TABL;MARA;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTQM;CDS_STOB;I_PRODUCTQM
73ee9bbc-470e-11ee-be56-0242ac120002;TABL;MARA;TABL;MARA;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTSALES;CDS_STOB;I_PRODUCTSALES
73ee9f22-470e-11ee-be56-0242ac120002;TABL;MARA;TABL;MARA;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTSTORAGE_2;CDS_STOB;I_PRODUCTSTORAGE_2
73eea06c-470e-11ee-be56-0242ac120002;TABL;MARA;TABL;MARA;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPROCUREMENT;CDS_STOB;I_PRODUCTPROCUREMENT
73eea314-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTBASIC;CDS_STOB;I_PRODUCTPLANTBASIC
73eea440-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTCOSTING;CDS_STOB;I_PRODUCTPLANTCOSTING
73eea54e-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTINTLTRD;CDS_STOB;I_PRODUCTPLANTINTLTRD
73eea896-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTPROCUREMENT;CDS_STOB;I_PRODUCTPLANTPROCUREMENT
73eea9b8-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTSALES;CDS_STOB;I_PRODUCTPLANTSALES
73eeaad0-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTSUPPLYPLANNING;CDS_STOB;I_PRODUCTSUPPLYPLANNING
73eeabd4-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTWORKSCHEDULING;CDS_STOB;I_PRODUCTWORKSCHEDULING
73eead28-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTQTMANAGEMENT;CDS_STOB;I_PRODUCTPLANTQTMANAGEMENT
73eeae54-470e-11ee-be56-0242ac120002;TABL;MARC;TABL;MARC;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PRODUCTPLANTFORECAST;CDS_STOB;I_PRODUCTPLANTFORECAST
73eeaf80-470e-11ee-be56-0242ac120002;TABL;MARD;TABL;MARD;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_PRODUCTSTORAGELOCATIONBASIC;CDS_STOB;I_PRODUCTSTORAGELOCATIONBASIC
73eeb494-470e-11ee-be56-0242ac120002;TABL;MARM;TABL;MARM;SAPSCORE;LO-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_PRODUCTUNITSOFMEASURE;CDS_STOB;I_PRODUCTUNITSOFMEASURE
73eeb6d8-470e-11ee-be56-0242ac120002;TABL;MATDOC;TABL;MATDOC;SAPSCORE;MM-IM-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALDOCUMENTHEADER_2;CDS_STOB;I_MATERIALDOCUMENTHEADER_2
73eeb8ae-470e-11ee-be56-0242ac120002;TABL;MCH1;TABL;MCH1;SAPSCORE;LO-BM-MD;NOT_TO_BE_RELEASED;1;;DDLS;I_BATCH;CDS_STOB;I_BATCH
73eeba02-470e-11ee-be56-0242ac120002;TABL;MCHA;TABL;MCHA;SAPSCORE;LO-BM-MD;NOT_TO_BE_RELEASED;1;;DDLS;I_BATCH;CDS_STOB;I_BATCH
73eebb38-470e-11ee-be56-0242ac120002;TABL;MKAL;TABL;MKAL;SAPSCORE;PP-PI-MD;NOT_TO_BE_RELEASED;1;;DDLS;I_PRODUCTIONVERSION;CDS_STOB;I_PRODUCTIONVERSION
73eebc3c-470e-11ee-be56-0242ac120002;TABL;MKPF;TABL;MKPF;SAPSCORE;MM-IM;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALDOCUMENTHEADER_2;CDS_STOB;I_MATERIALDOCUMENTHEADER_2
73eebd40-470e-11ee-be56-0242ac120002;TABL;MSEG;TABL;MSEG;SAPSCORE;MM-IM;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALDOCUMENTITEM_2;CDS_STOB;I_MATERIALDOCUMENTITEM_2
73eec128-470e-11ee-be56-0242ac120002;TABL;MSKA;TABL;MSKA;SAPSCORE;MM-IM-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALSTOCK;CDS_STOB;I_MATERIALSTOCK
73eec24a-470e-11ee-be56-0242ac120002;TABL;MSKU;TABL;MSKU;SAPSCORE;MM-IM-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALSTOCK;CDS_STOB;I_MATERIALSTOCK
73eec39e-470e-11ee-be56-0242ac120002;TABL;MSLB;TABL;MSLB;SAPSCORE;MM-IM-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALSTOCK;CDS_STOB;I_MATERIALSTOCK
73eec4ca-470e-11ee-be56-0242ac120002;TABL;MSLBH;TABL;MSLBH;SAPSCORE;MM-IM-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALSTOCK;CDS_STOB;I_MATERIALSTOCK
73eec632-470e-11ee-be56-0242ac120002;TABL;MSPR;TABL;MSPR;SAPSCORE;MM-IM-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALSTOCK;CDS_STOB;I_MATERIALSTOCK
73eec7ae-470e-11ee-be56-0242ac120002;TABL;PACKKP;TABL;PACKKP;SAPSCORE;LO-HU-MD;NOT_TO_BE_RELEASED;1;;DDLS;I_PACKINGINSTRUCTIONHEADER;CDS_STOB;I_PACKINGINSTRUCTIONHEADER
73eec8f8-470e-11ee-be56-0242ac120002;TABL;PACKPO;TABL;PACKPO;SAPSCORE;LO-HU-MD;NOT_TO_BE_RELEASED;1;;DDLS;I_PACKINGINSTRUCTIONCOMPONENT;CDS_STOB;I_PACKINGINSTRUCTIONCOMPONENT
73eeca10-470e-11ee-be56-0242ac120002;TABL;PKHD;TABL;PKHD;SAPSCORE;PP-KAB;NOT_TO_BE_RELEASED;N;;DDLS;I_KANBANCONTROLCYCLE;CDS_STOB;I_KANBANCONTROLCYCLE
73eecd9e-470e-11ee-be56-0242ac120002;TABL;PKHD;TABL;PKHD;SAPSCORE;PP-KAB;NOT_TO_BE_RELEASED;N;;DDLS;I_KANBANCONTROLCYCLE;CDS_STOB;I_KANBANCONTROLCYCLE
73eecec0-470e-11ee-be56-0242ac120002;TABL;PKHD;TABL;PKHD;SAPSCORE;PP-KAB;NOT_TO_BE_RELEASED;N;;DDLS;I_KANBANCONTROLCYCLE;CDS_STOB;I_KANBANCONTROLCYCLE
73eecfd8-470e-11ee-be56-0242ac120002;TABL;PKHD;TABL;PKHD;SAPSCORE;PP-KAB;NOT_TO_BE_RELEASED;N;;DDLS;I_KANBANCONTROLCYCLE;CDS_STOB;I_KANBANCONTROLCYCLE
73eed0fa-470e-11ee-be56-0242ac120002;TABL;PLFH;TABL;PLFH;SAPSCORE;PP-BD-RTG;NOT_TO_BE_RELEASED;1;;DDLS;I_MFGBOOOPPRODNRSCETOOLCHGST;CDS_STOB;I_MFGBOOOPPRODNRSCETOOLCHGST
73eed21c-470e-11ee-be56-0242ac120002;TABL;PLKO;TABL;PLKO;SAPSCORE;PP-BD-RTG;NOT_TO_BE_RELEASED;1;;DDLS;I_BILLOFOPERATIONSGROUP;CDS_STOB;I_BILLOFOPERATIONSGROUP
73eed32a-470e-11ee-be56-0242ac120002;TABL;PLPO;TABL;PLPO;SAPSCORE;PP-BD-RTG;NOT_TO_BE_RELEASED;1;;DDLS;I_MFGBILLOFOPERATIONSOPERATION;CDS_STOB;I_MFGBILLOFOPERATIONSOPERATION
73eed5aa-470e-11ee-be56-0242ac120002;TABL;PRCD_ELEMENTS;TABL;PRCD_ELEMENTS;SAPSCORE;SD-BF-PR;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRCGCONDITIONRECORD;CDS_STOB;I_SLSPRCGCONDITIONRECORD
73eed960-470e-11ee-be56-0242ac120002;TABL;QALS;TABL;QALS;SAPSCORE;QM-IM;NOT_TO_BE_RELEASED;1;;DDLS;I_INSPECTIONLOT;CDS_STOB;I_INSPECTIONLOT
73eedac8-470e-11ee-be56-0242ac120002;TABL;QPCT;TABL;QPCT;SAPSCORE;QM-PT-BD-CAT;NOT_TO_BE_RELEASED;N;;DDLS;I_CHARCATTRIBUTECODETEXT;CDS_STOB;I_CHARCATTRIBUTECODETEXT
73eedbe0-470e-11ee-be56-0242ac120002;TABL;QPCT;TABL;QPCT;SAPSCORE;QM-PT-BD-CAT;NOT_TO_BE_RELEASED;N;;DDLS;I_DEFECTCODETEXT;CDS_STOB;I_DEFECTCODETEXT
73eedf78-470e-11ee-be56-0242ac120002;TABL;QPCT;TABL;QPCT;SAPSCORE;QM-PT-BD-CAT;NOT_TO_BE_RELEASED;N;;DDLS;I_USAGEDECISIONCODETEXT;CDS_STOB;I_USAGEDECISIONCODETEXT
73eee11c-470e-11ee-be56-0242ac120002;TABL;QPMK;TABL;QPMK;SAPSCORE;QM-PT-BD;NOT_TO_BE_RELEASED;1;;DDLS;I_INSPSPECIFICATIONVERSION;CDS_STOB;I_INSPSPECIFICATIONVERSION
73eee252-470e-11ee-be56-0242ac120002;TABL;RBCO;TABL;RBCO;SAPSCORE;MM-IV-LIV;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPLRINVOICEITEMGLACCTAPI01;CDS_STOB;I_SUPLRINVOICEITEMGLACCTAPI01
73eee36a-470e-11ee-be56-0242ac120002;TABL;RBKP;TABL;RBKP;SAPSCORE;MM-IV-LIV;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPPLIERINVOICEAPI01;CDS_STOB;I_SUPPLIERINVOICEAPI01
73eee46e-470e-11ee-be56-0242ac120002;TABL;RBSELBEST;TABL;RBSELBEST;SAPSCORE;MM-IV-LIV;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPLRINVCSELDPURGDOCAPI01;CDS_STOB;I_SUPLRINVCSELDPURGDOCAPI01
73eee7e8-470e-11ee-be56-0242ac120002;TABL;RESB;TABL;RESB;SAPSCORE;MM-IM;NOT_TO_BE_RELEASED;1;;DDLS;I_RESERVATIONDOCUMENTITEM;CDS_STOB;I_RESERVATIONDOCUMENTITEM
73eee9dc-470e-11ee-be56-0242ac120002;TABL;RKWA;TABL;RKWA;SAPSCORE;MM-IV-LIV;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPCSGNMTPPLINEWTHDRWLAPI01;CDS_STOB;I_SUPCSGNMTPPLINEWTHDRWLAPI01
73eeeb6c-470e-11ee-be56-0242ac120002;TABL;RSEG;TABL;RSEG;SAPSCORE;MM-IV-LIV;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPLRINVCITEMPURORDREFAPI01;CDS_STOB;I_SUPLRINVCITEMPURORDREFAPI01
73eeec8e-470e-11ee-be56-0242ac120002;TABL;SETHEADER;TABL;SETHEADER;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCENTERHIERARCHY;CDS_STOB;I_COSTCENTERHIERARCHY
73eeedc4-470e-11ee-be56-0242ac120002;TABL;SETHEADER;TABL;SETHEADER;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCTRACTIVITYTYPEHIERARCHY;CDS_STOB;I_COSTCTRACTIVITYTYPEHIERARCHY
73eeeedc-470e-11ee-be56-0242ac120002;TABL;SETHEADER;TABL;SETHEADER;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_FUNCTIONALAREAHIERARCHY;CDS_STOB;I_FUNCTIONALAREAHIERARCHY
73eeeff4-470e-11ee-be56-0242ac120002;TABL;SETHEADER;TABL;SETHEADER;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_PROFITCENTERHIERARCHY;CDS_STOB;I_PROFITCENTERHIERARCHY
73eef738-470e-11ee-be56-0242ac120002;TABL;SETHEADER;TABL;SETHEADER;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_STSTCLKEYFIGUREHIERARCHY;CDS_STOB;I_STSTCLKEYFIGUREHIERARCHY
